tre200h0;gls;str.diffus;ground_temp
12.9;558;75;5
13.5;526;68;5
14.4;440;63;5
14.3;289;58;5
13.9;133;48;5
12.6;29;21;5
11.6;2;1;5
11.4;2;1;5
11.0;2;1;5
10.8;3;1;5
10.6;2;1;5
10.3;2;1;5
10.0;2;1;5
9.8;2;1;5
9.6;2;1;5
9.1;3;1;5
8.5;3;1;5
8.4;2;1;5
8.3;3;2;5
8.4;50;19;5
11.1;197;35;5
12.2;347;45;5
12.7;465;59;5
13.2;528;66;5
13.7;547;63;5
14.2;472;134;5
14.3;374;159;5
14.5;169;149;5
13.5;87;81;5
12.6;20;17;5
12.1;2;1;5
11.7;2;1;5
11.5;2;1;5
11.1;2;1;5
11.0;2;1;5
10.9;2;1;5
10.6;2;1;5
10.1;3;1;5
9.9;2;1;5
9.8;2;1;5
9.6;2;1;5
9.9;2;1;5
10.4;2;1;5
10.7;28;26;5
11.7;86;85;5
12.6;118;117;5
13.2;231;213;5
13.7;382;213;5
14.4;488;93;5
15.5;486;65;5
15.9;410;60;5
16.3;274;51;5
15.8;121;35;5
14.7;20;14;5
13.6;2;1;5
13.1;3;1;5
12.7;2;1;5
12.8;2;1;5
12.5;2;1;5
11.9;2;1;5
11.5;2;1;5
11.4;2;1;5
10.9;2;1;5
10.4;2;1;5
10.6;2;1;5
10.3;3;1;5
10.4;3;2;5
11.4;55;39;5
13.8;168;74;5
13.9;267;96;5
15.7;294;193;5
16.7;483;161;5
18.0;333;251;5
18.0;92;88;5
17.7;40;38;5
18.1;126;120;5
17.4;65;62;5
17.2;7;5;5
16.8;3;1;5
16.3;3;2;5
16.6;2;1;5
16.3;3;1;5
16.2;2;1;5
16.0;2;1;5
16.0;2;1;5
16.1;2;1;5
15.3;4;2;5
14.1;2;1;5
14.7;2;1;5
14.9;2;1;5
14.2;3;2;5
13.9;17;15;5
13.5;104;98;5
14.1;208;99;5
14.2;277;111;5
15.3;510;95;5
15.9;534;73;5
16.0;466;79;5
16.0;380;104;5
15.7;267;53;5
15.1;119;39;5
14.1;19;15;5
13.0;3;1;5
12.2;3;1;5
11.9;2;1;5
11.7;2;1;5
12.4;2;1;5
12.2;2;1;5
11.9;3;1;5
11.3;2;1;5
11.5;2;1;5
11.2;3;1;5
11.1;2;1;5
10.6;2;1;5
10.6;3;2;5
10.3;16;15;5
10.3;54;53;5
11.2;171;159;5
12.4;366;136;5
13.2;518;73;5
13.5;552;103;5
14.0;489;106;5
14.0;420;109;5
13.9;161;137;5
13.1;99;78;5
11.4;17;12;5
9.9;3;1;5
9.0;3;1;5
8.4;3;1;5
8.1;2;1;5
7.8;2;1;5
7.7;2;1;5
7.4;2;1;5
6.9;3;1;5
7.3;2;1;5
6.8;2;1;5
6.4;3;2;5
5.7;3;1;5
5.6;3;2;5
5.4;28;17;5
7.6;175;38;5
9.0;326;54;5
9.5;443;64;5
9.8;507;67;5
10.4;523;64;5
11.1;493;62;5
11.9;409;60;5
12.7;264;53;5
12.1;109;38;5
10.6;14;10;5
9.8;3;1;5
9.0;3;1;5
8.3;3;1;5
7.3;3;1;5
6.8;3;1;5
6.5;3;1;5
6.1;3;1;5
5.7;3;1;5
5.6;3;1;5
5.4;3;1;5
5.2;3;1;5
5.9;2;1;5
6.0;3;2;5
5.8;26;24;5
6.9;102;96;5
8.4;240;127;5
9.3;437;93;5
9.8;497;73;5
10.3;512;65;5
10.9;483;61;5
11.3;402;57;5
11.8;259;48;5
11.7;107;34;5
10.5;13;9;5
9.6;3;1;5
9.1;3;1;5
8.8;2;1;5
8.5;2;1;5
8.4;2;1;5
8.0;3;1;5
7.8;2;1;5
7.8;2;1;5
7.4;2;1;5
7.2;3;1;5
7.0;2;1;5
6.7;2;1;5
6.7;3;1;5
7.0;22;19;5
8.6;132;100;5
10.1;288;83;5
10.8;412;90;5
11.3;478;80;5
11.8;497;71;5
12.5;469;64;5
14.1;389;59;5
13.6;248;50;5
13.9;100;35;5
11.8;10;8;5
10.9;3;1;5
10.8;2;1;5
10.3;2;1;5
10.0;2;1;5
9.9;2;1;5
9.7;2;1;5
10.2;2;1;5
10.2;2;1;5
10.1;3;1;5
10.3;2;1;5
10.2;2;1;5
10.0;3;2;5
9.6;2;1;5
9.5;15;13;5
10.7;164;100;5
11.6;173;163;5
12.0;209;207;5
13.0;392;297;5
13.7;479;80;5
14.1;501;114;5
14.8;490;219;5
15.2;185;82;5
15.5;93;35;5
13.6;9;7;5
12.8;2;1;5
12.4;2;1;5
11.9;2;1;5
12.1;2;1;5
11.6;3;2;5
10.4;3;1;5
11.0;2;1;5
10.2;3;1;5
9.7;2;1;5
8.8;3;2;5
8.8;3;1;5
8.3;2;1;5
8.0;3;2;5
8.2;18;13;5
9.6;152;34;5
11.2;296;48;5
11.7;438;103;5
11.5;465;91;5
11.9;492;70;5
12.3;458;71;5
12.4;372;66;5
12.8;232;56;5
12.3;89;39;5
11.1;10;8;5
10.1;3;1;5
9.4;3;1;5
8.9;2;1;5
8.5;3;1;5
9.0;2;1;5
9.5;2;1;5
9.8;2;1;5
9.7;3;1;5
9.2;3;1;5
9.0;2;1;5
8.7;3;1;5
8.5;3;1;5
7.2;4;2;5
7.1;23;21;5
8.6;161;71;5
10.2;300;161;5
10.3;337;244;5
10.7;512;266;5
10.5;497;271;5
10.3;432;146;5
10.4;338;143;5
10.7;206;108;5
10.2;80;59;5
9.5;12;10;5
8.7;3;1;5
8.4;3;1;5
8.0;2;1;5
7.7;2;1;5
7.6;2;1;5
7.3;3;1;5
7.3;2;1;5
8.0;2;1;5
8.5;2;1;5
8.5;2;1;5
8.4;2;1;5
7.6;3;2;5
7.1;3;2;5
7.0;16;15;5
8.2;70;69;5
9.2;104;103;5
9.7;177;176;5
10.2;418;233;5
10.3;485;126;5
10.4;439;89;5
10.4;251;99;5
10.9;231;138;5
10.4;81;48;5
9.5;10;8;5
9.0;2;1;5
8.9;2;1;5
8.6;2;1;5
8.2;3;1;5
8.1;2;1;5
8.0;2;1;5
7.7;3;1;5
7.3;3;1;5
7.2;2;1;5
7.4;3;1;5
7.4;2;1;5
7.6;2;1;5
7.8;3;1;5
8.1;6;5;5
8.5;18;16;5
8.9;24;23;5
9.1;67;66;5
9.4;86;85;5
9.7;107;106;5
10.2;117;115;5
10.7;109;105;5
10.8;70;67;5
10.8;25;24;5
10.9;4;3;5
11.2;2;1;5
11.4;2;1;5
11.4;2;1;5
11.5;3;1;5
11.1;2;1;5
11.2;2;1;5
11.4;2;1;5
10.8;2;1;5
10.8;2;1;5
10.9;2;1;5
10.7;3;1;5
9.9;3;1;5
9.7;2;1;5
9.5;15;14;5
10.3;80;47;5
11.6;181;119;5
11.9;237;195;5
12.4;333;286;5
12.2;171;170;5
12.6;306;237;5
12.1;194;184;5
11.9;159;119;5
11.3;39;37;5
10.7;6;5;5
10.5;2;1;5
10.4;3;1;5
10.2;2;1;5
11.5;1;0;5
12.4;3;1;5
13.4;2;1;5
14.2;2;1;5
13.3;3;2;5
13.1;2;1;5
12.6;3;1;5
11.6;2;1;5
10.8;3;1;5
10.4;2;1;5
10.0;4;2;5
9.5;13;12;5
9.4;22;21;5
9.6;44;43;5
10.0;53;52;5
10.3;172;166;5
10.8;217;206;5
10.8;157;150;5
10.7;80;79;5
10.7;61;53;5
10.1;5;4;5
9.8;2;1;5
9.7;2;1;5
10.0;3;1;5
9.6;2;1;5
9.6;2;1;5
8.8;3;2;5
8.1;2;1;5
7.8;2;1;5
8.1;2;1;5
8.6;3;1;5
8.5;2;1;5
8.5;2;1;5
8.5;2;1;5
9.4;8;6;5
9.5;57;52;5
10.3;165;139;5
10.7;206;185;5
9.3;126;121;5
10.9;501;222;5
11.9;465;109;5
11.8;321;145;5
11.2;155;87;5
10.2;59;28;5
9.3;5;4;5
8.8;3;1;5
7.8;3;1;5
7.1;2;1;5
7.6;2;1;5
7.9;2;1;5
8.2;2;1;5
8.1;3;1;5
7.9;2;1;5
7.5;2;1;5
7.1;2;1;5
6.8;3;1;5
6.9;2;1;5
7.3;2;1;5
7.4;4;3;5
7.5;10;8;5
7.1;18;17;5
7.1;36;35;5
7.0;45;44;5
7.1;59;58;5
7.4;49;48;5
7.9;51;50;5
8.3;96;90;5
8.4;37;36;5
8.3;5;4;5
8.2;2;1;5
8.3;2;1;5
7.9;2;1;5
7.6;2;1;5
7.3;3;1;5
6.4;3;1;5
6.0;3;1;5
5.9;2;1;5
6.1;2;1;5
6.2;3;1;5
5.1;3;1;5
4.6;3;2;5
4.3;2;1;5
5.6;8;7;5
6.1;29;28;5
6.5;117;97;5
8.4;360;198;5
8.0;177;170;5
7.0;149;124;5
7.6;140;130;5
7.4;106;81;5
7.7;191;102;5
7.4;34;31;5
7.8;4;3;5
7.5;3;1;5
6.7;3;1;5
6.6;2;1;5
6.9;2;1;5
6.8;2;1;5
6.9;2;1;5
6.8;2;1;5
6.3;2;1;5
5.9;3;1;5
5.8;3;1;5
5.7;3;1;5
5.3;3;1;5
5.1;2;1;5
5.2;13;12;5
6.3;106;88;5
7.7;258;85;5
8.1;276;134;5
8.7;340;151;5
9.6;448;155;5
10.6;392;72;5
10.8;338;57;5
10.2;185;42;5
9.3;60;25;5
8.0;5;4;5
7.3;3;1;5
7.0;2;1;5
6.7;3;1;5
6.4;3;1;5
5.9;2;1;5
5.7;3;1;5
5.4;2;1;5
4.7;3;1;5
4.6;2;1;5
4.7;2;1;5
4.2;3;1;5
4.2;2;1;5
3.7;3;1;5
3.9;9;8;5
4.4;110;29;5
5.4;256;42;5
6.1;375;57;5
6.7;440;64;5
7.6;456;65;5
8.3;291;77;5
8.9;335;89;5
9.0;195;50;5
8.6;61;30;5
7.0;5;4;5
6.5;3;1;5
5.2;3;2;5
4.3;3;2;5
4.4;3;1;5
4.0;3;1;5
3.6;3;1;5
3.4;3;1;5
3.5;3;2;5
3.2;3;1;5
2.9;3;1;5
2.8;3;1;5
2.6;3;1;5
2.3;3;1;5
2.5;11;9;5
3.9;106;31;5
5.8;255;45;5
6.5;358;79;5
6.8;432;85;5
7.0;440;69;5
7.2;412;62;5
7.6;319;64;5
8.0;197;61;5
8.0;57;42;5
7.5;4;3;5
6.6;3;2;5
6.2;3;2;5
6.1;2;1;5
7.2;2;1;5
7.5;2;1;5
7.5;2;1;5
7.8;2;1;5
7.6;3;1;5
8.2;2;1;5
8.4;3;1;5
8.0;2;1;5
7.7;3;1;5
6.9;3;2;5
6.4;8;7;5
7.3;102;26;5
8.6;244;39;5
9.0;287;99;5
9.3;339;126;5
9.8;459;69;5
10.1;404;67;5
10.2;319;65;5
9.2;60;41;5
8.5;25;19;5
7.9;4;3;5
7.6;3;1;5
7.2;3;1;5
6.5;3;1;5
6.2;3;1;5
6.2;3;1;5
6.3;2;1;5
5.5;3;2;5
4.9;3;1;5
4.4;3;1;5
3.9;3;1;5
3.5;3;1;5
3.2;3;1;5
3.2;3;1;5
3.6;9;7;5
3.9;45;42;5
4.7;130;120;5
5.7;262;215;5
6.3;207;187;5
6.7;223;198;5
7.4;277;143;5
7.6;284;106;5
7.0;150;58;5
6.3;32;24;5
5.0;4;3;5
4.4;3;1;5
4.2;3;1;5
4.0;3;1;5
3.8;3;1;5
4.0;3;1;5
4.2;2;1;5
4.3;3;1;5
3.9;3;1;5
4.1;2;1;5
4.4;3;1;5
4.5;2;1;5
4.6;3;1;5
4.3;3;1;5
4.2;8;7;5
4.5;27;25;5
5.3;76;63;5
6.4;164;121;5
6.6;157;148;5
6.8;146;143;5
7.3;178;174;5
7.5;108;107;5
7.4;77;74;5
7.2;37;36;5
6.2;4;3;5
5.9;3;1;5
6.0;2;1;5
5.8;3;1;5
5.7;3;1;5
5.5;3;1;5
5.5;2;1;5
5.9;3;1;5
5.8;2;1;5
6.1;2;1;5
6.5;2;1;5
6.6;3;1;5
6.5;3;1;5
6.6;3;1;5
6.3;8;7;5
6.7;48;47;5
7.3;81;79;5
7.6;109;107;5
8.4;330;203;5
8.7;418;220;5
9.0;368;98;5
9.1;282;85;5
9.1;153;61;5
9.0;52;36;5
7.9;4;3;5
7.6;2;1;5
7.4;2;1;5
7.3;2;1;5
7.3;2;1;5
7.1;2;1;5
6.9;3;1;5
7.3;2;1;5
6.8;3;1;5
6.6;2;1;5
6.8;3;1;5
6.8;3;1;5
6.7;3;1;5
6.8;2;1;5
6.7;7;5;5
6.9;38;37;5
7.8;87;85;5
8.2;97;97;5
8.4;137;136;5
8.3;146;145;5
8.4;169;168;5
8.4;135;134;5
8.3;60;60;5
8.0;17;16;5
7.8;3;2;5
7.5;3;1;5
7.3;2;1;5
7.7;2;1;5
7.6;2;1;5
7.7;2;1;5
7.8;3;1;5
8.0;2;1;5
8.1;3;1;5
7.8;3;1;5
7.2;3;1;5
7.1;2;1;5
7.1;2;1;5
7.1;2;1;5
7.2;3;2;5
7.3;13;11;5
7.9;54;53;5
7.8;74;73;5
8.3;170;167;5
8.5;106;104;5
8.7;55;53;5
9.7;44;43;5
9.7;37;35;5
9.4;16;14;5
9.3;3;2;5
9.4;2;1;5
9.3;2;1;5
9.4;3;1;5
9.2;3;1;5
8.5;3;2;5
8.7;2;1;5
8.6;3;1;5
8.5;2;1;5
8.5;2;1;5
8.3;3;2;5
7.9;2;1;5
7.8;2;1;5
7.9;2;1;5
8.0;5;3;5
8.2;36;35;5
9.1;120;115;5
9.8;243;226;5
10.2;202;176;5
10.7;286;214;5
10.7;211;179;5
10.8;145;120;5
10.5;70;67;5
10.2;33;31;5
9.6;3;2;5
9.2;2;1;5
8.9;2;1;5
8.7;2;1;5
8.4;2;1;5
8.2;2;1;5
8.2;2;1;5
8.4;2;1;5
8.5;2;1;5
8.3;2;1;5
8.1;3;1;5
7.9;2;1;5
7.7;2;1;5
7.4;3;1;5
7.2;7;5;5
7.4;55;50;5
7.7;111;110;5
8.2;194;190;5
8.2;215;203;5
8.1;209;204;5
8.1;180;176;5
7.6;88;86;5
7.4;62;61;5
7.2;25;23;5
7.0;3;1;5
6.9;3;1;5
6.9;2;1;5
7.0;2;1;5
7.1;2;1;5
7.1;2;1;5
7.3;2;1;5
7.4;2;1;5
7.6;2;1;5
7.5;2;1;5
7.4;2;1;5
7.3;2;1;5
7.3;2;1;5
7.4;2;1;5
7.4;3;2;5
7.6;11;10;5
7.8;26;25;5
7.9;40;39;5
7.9;54;54;5
8.1;72;71;5
8.1;53;52;5
7.9;38;37;5
7.9;20;18;5
7.7;7;6;5
7.5;2;1;5
7.5;2;1;5
7.5;2;1;5
7.5;2;1;5
7.4;2;1;5
7.4;2;1;5
7.2;3;1;5
7.0;3;1;5
6.8;3;1;5
6.7;3;1;5
6.4;3;1;5
5.8;3;1;5
5.5;3;1;5
5.6;2;1;5
5.9;3;2;5
6.2;24;22;5
6.8;59;58;5
7.0;67;67;5
7.0;68;67;5
7.5;105;104;5
7.6;98;98;5
7.6;65;64;5
7.4;37;36;5
6.9;12;11;5
6.6;3;1;5
6.5;3;1;5
6.3;3;1;5
6.2;3;1;5
6.0;3;1;5
5.9;2;1;5
5.8;3;1;5
5.5;3;1;5
5.2;3;1;5
4.9;3;1;5
4.7;2;1;5
4.5;2;1;5
4.8;2;1;5
5.0;3;1;5
4.9;9;7;5
4.8;51;38;5
6.6;204;118;5
7.6;287;133;5
8.8;281;188;5
9.1;380;208;5
8.8;204;152;5
8.9;174;153;5
8.7;122;87;5
8.3;33;27;5
6.8;4;2;5
5.7;3;2;5
5.4;2;1;5
5.4;2;1;5
5.5;2;1;5
5.6;2;1;5
5.6;3;1;5
5.2;3;1;5
4.6;3;1;5
4.3;3;1;5
4.5;2;1;5
4.0;3;1;5
3.8;3;1;5
3.8;3;1;5
3.5;5;4;5
3.9;37;27;5
6.2;166;54;5
6.4;128;104;5
7.1;418;248;5
7.5;419;229;5
7.5;340;93;5
7.5;250;78;5
7.5;131;55;5
7.2;29;21;5
5.9;4;2;5
5.2;3;1;5
4.9;3;1;5
5.4;2;1;5
5.3;3;2;5
4.9;3;1;5
4.6;2;1;5
5.2;2;1;5
5.4;3;1;5
5.2;3;1;5
5.2;3;1;5
5.1;3;1;5
5.0;3;1;5
5.2;2;1;5
5.1;4;2;5
4.8;18;17;5
4.7;41;40;5
4.7;58;58;5
4.8;87;86;5
4.8;91;91;5
4.9;80;79;5
4.9;68;67;5
4.8;38;37;5
4.8;12;10;5
4.5;3;1;5
4.2;3;1;5
4.1;3;1;5
3.9;3;1;5
3.7;3;1;5
4.3;2;1;5
4.7;2;1;5
4.7;3;1;5
4.9;3;1;5
5.0;2;1;5
5.1;3;1;5
5.2;3;1;5
5.0;3;1;5
5.1;3;1;5
5.0;4;2;5
4.8;20;18;5
5.0;41;40;5
5.2;74;73;5
5.2;103;102;5
5.1;101;100;5
5.5;252;210;5
6.0;293;187;5
6.0;123;82;5
5.7;24;22;5
5.7;3;1;5
6.1;2;1;5
6.4;2;1;5
6.6;3;1;5
6.6;2;1;5
7.0;2;1;5
7.0;3;1;5
6.7;3;1;5
6.3;3;1;5
6.1;3;1;5
5.7;3;2;5
5.4;2;1;5
5.4;2;1;5
5.2;2;1;5
5.1;4;3;5
4.9;31;29;5
4.9;94;92;5
5.0;122;119;5
5.1;125;115;5
5.4;246;184;5
5.4;236;202;5
5.3;128;125;5
4.9;63;61;5
4.9;17;16;5
5.0;3;1;5
5.2;2;1;5
5.4;2;1;5
5.6;2;1;5
5.9;2;1;5
5.9;2;1;5
5.9;2;1;5
5.9;2;1;5
5.9;3;1;5
5.6;3;1;5
5.4;3;1;5
5.1;3;1;5
5.1;3;1;5
4.9;3;1;5
4.7;4;2;5
4.6;17;15;5
4.6;44;43;5
4.8;59;58;5
5.2;78;77;5
5.7;112;111;5
5.6;101;100;5
5.4;61;60;5
5.2;34;32;5
4.8;11;9;5
4.4;3;1;5
4.2;3;1;5
4.0;3;1;5
4.1;2;1;5
4.1;3;1;5
4.0;3;1;5
3.9;3;1;5
4.0;3;1;5
3.9;3;1;5
3.9;3;1;5
3.9;3;1;5
4.0;3;1;5
4.0;3;1;5
3.9;3;1;5
3.8;3;2;5
4.1;19;18;5
4.8;54;54;5
5.3;74;72;5
5.5;102;101;5
5.6;154;153;5
5.7;189;173;5
5.9;251;81;5
5.7;124;58;5
5.0;26;20;5
4.5;3;2;5
4.3;3;1;5
4.3;2;1;5
4.0;3;1;5
3.9;2;1;5
3.8;3;2;5
3.3;3;1;5
3.4;3;1;5
3.6;3;1;5
3.1;3;1;5
3.1;3;1;5
3.0;3;1;5
3.4;3;1;5
3.7;3;1;5
3.8;3;1;5
4.0;13;11;5
4.3;39;39;5
4.5;50;49;5
5.0;87;87;5
5.2;83;83;5
5.2;69;69;5
5.3;55;54;5
5.5;47;46;5
5.4;20;19;5
5.0;3;1;5
5.2;3;1;5
5.2;2;1;5
5.4;2;1;5
5.3;3;1;5
4.6;3;2;5
4.3;2;1;5
4.5;2;1;5
4.8;2;1;5
4.9;3;1;5
4.6;3;1;5
4.7;3;1;5
4.7;2;1;5
4.2;3;2;5
3.8;3;1;5
3.7;7;6;5
3.7;26;25;5
3.7;33;32;5
3.3;43;42;5
3.7;110;109;5
4.1;66;65;5
4.0;34;32;5
3.9;23;22;5
3.8;8;7;5
3.5;3;2;5
3.4;3;1;5
3.1;3;1;5
3.4;2;1;5
3.9;2;1;5
3.6;3;1;5
3.2;3;1;5
3.3;3;1;5
3.1;3;1;5
3.2;3;1;5
3.3;3;1;5
2.9;3;2;5
3.2;2;1;5
3.9;2;1;5
4.6;3;2;5
4.5;10;9;5
4.6;68;65;5
5.2;197;151;5
5.4;151;145;5
5.5;108;104;5
5.7;150;140;5
6.0;232;142;5
5.8;147;103;5
5.1;17;15;5
5.0;3;1;5
4.3;3;2;5
3.0;3;2;5
2.4;3;2;5
2.3;3;2;5
1.8;3;1;5
1.6;2;1;5
2.2;2;1;5
2.3;3;2;5
2.4;3;1;5
2.5;2;1;5
2.3;3;1;5
2.2;3;1;5
2.3;3;1;5
2.3;3;2;5
2.7;19;18;5
2.4;48;46;5
1.8;52;50;5
1.5;47;46;5
1.7;50;49;5
1.6;41;40;5
2.1;16;15;5
2.5;15;13;5
2.6;5;4;5
2.7;2;1;5
2.6;3;2;5
2.2;2;1;5
2.5;2;1;5
2.2;3;1;5
2.0;2;1;5
2.1;2;1;5
1.8;3;1;5
1.8;2;1;5
1.6;2;1;5
1.6;3;1;5
1.3;3;1;5
1.4;3;1;5
1.6;2;1;5
1.2;3;2;5
1.3;20;19;5
1.7;40;38;5
1.9;96;94;5
2.4;179;117;5
2.6;120;114;5
3.5;297;135;5
3.5;186;75;5
3.1;131;40;5
1.5;17;13;5
0.8;3;2;5
0.6;3;1;5
0.5;3;1;5
0.5;2;1;5
0.5;3;1;5
0.3;3;2;5
-0.3;3;1;5
-0.8;2;1;5
-1.2;2;1;5
-0.7;2;1;5
-0.3;3;1;5
0.3;2;1;5
0.6;3;1;5
0.6;3;1;5
0.6;4;2;5
0.7;22;21;5
1.1;81;80;5
1.3;121;120;5
1.7;177;176;5
2.2;135;133;5
2.6;148;146;5
3.0;85;84;5
3.2;48;47;5
3.1;14;13;5
3.8;3;1;5
2.9;3;2;5
2.3;2;1;5
2.7;3;1;5
2.2;3;1;5
2.5;2;1;5
2.9;2;1;5
2.9;2;1;5
2.8;3;1;5
2.5;3;1;5
2.6;2;1;5
3.1;3;1;5
3.3;2;1;5
3.5;3;1;5
3.1;4;2;5
3.4;15;14;5
4.3;39;38;5
5.3;144;138;5
5.8;226;168;5
5.4;83;82;5
5.6;45;44;5
5.6;16;15;5
5.6;10;9;5
5.6;4;2;5
5.6;2;1;5
6.0;2;1;5
6.1;2;1;5
6.6;2;1;5
6.8;2;1;5
6.5;3;2;5
6.2;2;1;5
6.6;2;1;5
6.5;3;1;5
6.1;2;1;5
5.5;3;1;5
5.3;2;1;5
4.9;3;2;5
4.5;2;1;5
4.9;2;1;5
5.0;13;12;5
5.2;60;58;5
5.3;76;75;5
4.8;58;56;5
5.7;104;101;5
5.3;78;77;5
2.6;27;25;5
2.3;19;17;5
1.9;7;6;5
1.7;3;1;5
1.0;3;2;5
0.6;3;1;5
0.5;3;1;5
0.8;2;1;5
0.8;3;1;5
0.6;3;2;5
0.3;3;1;5
0.5;3;1;5
0.7;2;1;5
0.6;3;2;5
-0.1;3;1;5
-0.6;3;1;5
-1.1;2;1;5
-1.4;3;2;5
-1.5;36;15;5
0.5;147;31;5
1.6;270;52;5
2.0;325;52;5
2.4;343;85;5
2.4;257;184;5
2.4;195;146;5
2.8;126;81;5
2.6;27;25;5
2.5;3;1;5
2.5;3;1;5
2.5;3;1;5
2.5;3;1;5
2.6;3;1;5
2.6;3;1;5
1.5;4;2;5
0.4;2;1;5
0.6;2;1;5
0.8;2;1;5
1.1;2;1;5
1.5;2;1;5
1.7;2;1;5
2.0;2;1;5
2.7;2;1;5
2.9;6;5;5
3.4;15;14;5
4.3;41;40;5
5.5;22;21;5
5.2;15;13;5
4.9;20;19;5
5.7;20;18;5
6.3;13;12;5
6.8;14;13;5
7.3;2;1;5
7.9;2;1;5
6.9;3;2;5
5.9;2;1;5
5.7;3;2;5
3.8;3;1;5
3.2;3;1;5
4.0;2;1;5
4.0;2;1;5
4.3;2;1;5
3.5;3;2;5
2.0;3;1;5
2.2;2;1;5
1.9;3;1;5
2.2;3;1;5
2.7;35;28;5
3.2;33;30;5
3.2;72;70;5
3.2;70;69;5
3.6;87;82;5
2.9;99;79;5
3.9;149;121;5
4.1;50;45;5
3.6;6;5;5
3.6;2;1;5
3.0;3;2;5
2.3;2;1;5
1.3;3;2;5
0.9;2;1;5
1.2;2;1;5
1.3;2;1;5
1.6;2;1;5
1.8;2;1;5
1.4;3;1;5
1.2;3;1;5
0.8;3;1;5
1.0;2;1;5
1.2;3;1;5
1.4;2;1;5
1.7;9;7;5
2.2;62;60;5
2.6;95;94;5
2.4;57;56;5
2.0;42;41;5
1.8;103;100;5
3.2;183;130;5
3.4;89;80;5
3.0;21;16;5
2.9;2;1;5
3.3;2;1;5
3.0;3;1;5
3.0;2;1;5
3.3;2;1;5
2.2;3;1;5
2.7;2;1;5
2.4;3;1;5
2.5;2;1;5
2.2;2;1;5
2.2;2;1;5
2.3;3;1;5
2.3;3;1;5
2.2;3;1;5
2.0;2;1;5
2.7;13;11;5
3.0;49;47;5
3.7;130;127;5
4.3;293;152;5
5.0;393;112;5
5.1;296;61;5
4.6;161;105;5
4.7;68;62;5
4.5;8;7;5
4.0;3;1;5
4.2;2;1;5
4.2;3;1;5
4.2;3;1;5
4.2;3;2;5
4.3;2;1;5
4.2;2;1;5
4.4;2;1;5
4.3;2;1;5
4.6;2;1;5
4.7;2;1;5
5.1;2;1;5
4.7;2;1;5
4.8;2;1;5
4.6;3;1;5
3.3;5;3;5
2.3;9;8;5
2.1;19;17;5
2.2;27;26;5
2.2;35;34;5
2.4;31;30;5
2.3;37;36;5
2.6;30;29;5
2.8;7;6;5
2.5;3;1;5
2.2;2;1;5
1.6;2;1;5
2.1;2;1;5
2.4;2;1;5
2.5;2;1;5
2.9;2;1;5
3.1;2;1;5
3.1;2;1;5
2.9;3;1;5
1.9;2;1;5
2.2;2;1;5
2.3;2;1;5
2.1;2;1;5
2.1;2;1;5
2.4;10;9;5
2.8;48;47;5
3.2;67;63;5
3.7;167;152;5
4.2;208;178;5
3.5;91;69;5
3.4;92;52;5
3.2;72;45;5
2.6;16;12;5
1.7;3;1;5
1.9;3;2;5
1.7;2;1;5
1.8;2;1;5
2.0;2;1;5
1.7;3;1;5
1.0;3;1;5
0.3;3;1;5
0.6;3;1;5
0.8;2;1;5
0.9;2;1;5
1.1;3;1;5
0.9;2;1;5
0.4;3;2;5
0.1;2;1;5
-0.1;3;2;5
0.1;13;12;5
0.4;17;16;5
1.0;28;27;5
1.2;40;39;5
1.6;48;48;5
2.1;21;19;5
4.2;16;15;5
3.5;5;3;5
3.0;2;1;5
3.1;2;1;5
1.7;3;1;5
2.1;2;1;5
2.5;2;1;5
1.9;3;2;5
1.4;2;1;5
1.6;2;1;5
2.0;2;1;5
2.4;2;1;5
2.3;3;1;5
2.3;2;1;5
2.3;3;1;5
2.4;2;1;5
2.2;3;1;5
1.3;7;5;5
1.3;20;19;5
1.3;38;37;5
1.8;88;87;5
2.3;70;69;5
2.5;68;67;5
2.6;56;55;5
2.5;30;29;5
2.3;10;9;5
1.9;3;1;5
1.9;2;1;5
1.7;3;1;5
1.4;3;1;5
1.1;3;1;5
1.0;2;1;5
0.9;3;1;5
0.5;3;1;5
0.3;3;1;5
0.2;3;1;5
0.0;3;1;5
-0.6;2;1;5
-0.8;2;1;5
-1.0;2;1;5
-1.1;3;1;5
-1.1;17;11;5
0.2;106;27;5
2.0;260;79;5
2.2;238;218;5
2.4;250;139;5
3.1;282;55;5
3.1;169;126;5
3.4;107;69;5
3.0;21;14;5
1.6;3;2;5
1.3;3;1;5
1.2;3;1;5
1.0;3;1;5
0.9;3;1;5
2.0;2;1;5
1.0;3;2;5
0.4;3;2;5
0.2;3;1;5
0.1;3;1;5
0.2;3;1;5
-0.2;3;1;5
-0.3;3;1;5
-0.3;3;1;5
-0.4;3;1;5
-0.1;23;15;5
1.6;112;35;5
3.1;220;50;5
3.4;311;93;5
3.7;413;197;5
3.8;317;158;5
3.8;224;77;5
3.6;116;52;5
3.0;22;17;5
1.9;3;2;5
1.7;3;1;5
1.4;3;1;5
1.3;3;1;5
1.2;3;1;5
1.3;3;1;5
1.2;3;1;5
1.3;3;1;5
1.6;2;1;5
1.4;3;1;5
1.8;3;1;5
1.9;3;1;5
2.3;3;1;5
2.4;3;1;5
2.1;3;2;5
2.2;13;12;5
2.5;23;22;5
3.0;47;46;5
3.1;56;55;5
3.5;86;85;5
3.5;97;96;5
3.7;80;79;5
