stn	time.yy	time.mm	time.dd	time.hh	tre200h0	prestahs	ure200h0	rre150h0	fkl010h0	fkl010h1	dkl010h0	tso100hs	nto000sw	gls	str.diffus	str.direkt	str.vert.E	str.vert.S	str.vert.W	str.vert.N	bodenalbedo	ir.horizontal	ir.vertikal.S	bodenemissivitaet	dewpt	enthalpy	mixratio	wetbulb
Pul	2021	07	22	01	21.7	966.5	60.2	0.0	0.1	NA	151	NA	0	  0	  0	  0	  0	  0	  0	  0	20	347	388	88	13.6	29.3	10.25	16.6
Pul	2021	07	22	02	20.9	966.5	60.6	0.0	0.2	NA	126	NA	0	  0	  0	  0	  0	  0	  0	  0	20	343	384	85	13.1	27.7	9.86	15.9
Pul	2021	07	22	03	20.2	966.4	64.1	0.0	0.8	NA	112	NA	0	  0	  0	  0	  0	  0	  0	  0	20	342	383	83	13.2	26.0	9.94	15.8
Pul	2021	07	22	04	19.6	966.4	65.2	0.0	1.7	NA	110	NA	0	  0	  0	  0	  0	  0	  0	  0	20	340	382	83	12.9	24.9	9.78	15.4
Pul	2021	07	22	05	19.8	966.3	65.5	0.0	0.6	NA	46	NA	0	 15	 15	  0	  4	  8	  8	  6	20	341	391	81	13.1	25.1	9.89	15.6
Pul	2021	07	22	06	21.0	966.3	62.5	0.0	1.0	NA	37	NA	0	178	 41	609	676	 43	 43	224	20	344	401	81	13.5	27.2	10.17	16.3
Pul	2021	07	22	07	22.2	966.3	59.3	0.0	4.1	NA	191	NA	0	347	 55	742	806	 65	 65	139	20	343	408	79	13.9	29.2	10.42	16.9
Pul	2021	07	22	08	23.4	966.2	55.1	0.0	4.1	NA	220	NA	0	515	 73	800	802	158	 94	 94	20	343	416	79	13.9	32.0	10.43	17.3
Pul	2021	07	22	09	24.6	966.2	48.9	0.0	3.1	NA	148	NA	0	664	104	812	735	312	113	113	20	340	424	79	13.2	31.8	9.92	17.3
Pul	2021	07	22	10	25.6	966.1	47.2	0.0	1.5	NA	291	NA	0	781	136	809	592	438	132	132	20	343	435	83	13.6	32.1	10.20	17.8
Pul	2021	07	22	11	26.5	966.1	45.6	0.0	3.1	NA	270	NA	2	847	182	766	400	515	148	148	20	346	435	94	13.8	32.3	10.39	18.3
Pul	2021	07	22	12	27.2	966.1	45.4	0.0	2.9	NA	282	NA	2	882	188	774	185	550	150	150	20	349	440	94	14.4	32.4	10.76	18.8
Pul	2021	07	22	13	27.7	965.9	46.1	0.0	5.5	NA	154	NA	1	865	183	773	148	533	334	148	20	353	440	92	15.1	32.7	11.26	19.3
Pul	2021	07	22	14	27.9	965.8	47.0	0.0	5.0	NA	215	NA	1	799	166	767	142	465	529	142	20	356	442	94	15.6	33.0	11.67	19.7
Pul	2021	07	22	15	28.0	965.7	47.2	0.0	11.7	NA	131	NA	0	706	113	814	120	357	697	120	20	356	434	94	15.7	32.6	11.74	19.8
Pul	2021	07	22	16	27.8	965.6	47.2	0.0	6.2	NA	115	NA	0	567	 80	815	101	209	789	101	20	356	436	94	15.5	32.5	11.60	19.6
Pul	2021	07	22	17	27.3	965.4	47.4	0.0	6.2	NA	36	NA	0	406	 55	787	 75	 75	821	106	20	355	430	90	15.1	32.4	11.30	19.3
Pul	2021	07	22	18	26.4	965.3	50.2	0.0	5.5	NA	184	NA	0	235	 45	682	 50	 50	751	208	20	358	426	94	15.3	31.9	11.41	19.0
Pul	2021	07	22	19	25.4	965.2	52.3	0.0	3.1	NA	121	NA	0	 82	 29	471	 27	 27	521	236	20	360	420	92	15.0	31.4	11.20	18.5
Pul	2021	07	22	20	24.4	965.1	54.3	0.0	1.5	NA	43	NA	0	  0	  0	  0	  0	  0	  0	  0	20	357	413	92	14.6	29.7	10.94	18.0
Pul	2021	07	22	21	23.2	964.9	59.7	0.0	4.1	NA	26	NA	0	  0	  0	  0	  0	  0	  0	  0	20	355	404	90	14.9	29.5	11.16	17.8
Pul	2021	07	22	22	21.9	964.8	65.4	0.0	3.1	NA	7	NA	0	  0	  0	  0	  0	  0	  0	  0	20	354	398	90	15.1	27.9	11.33	17.5
Pul	2021	07	22	23	20.7	964.7	73.8	0.0	5.5	NA	353	NA	0	  0	  0	  0	  0	  0	  0	  0	20	354	397	88	15.8	25.7	11.85	17.5
Pul	2021	07	23	00	20.1	964.6	72.9	0.0	6.2	NA	22	NA	0	  0	  0	  0	  0	  0	  0	  0	20	350	394	88	15.1	25.1	11.31	16.8
Pul	2021	07	23	01	19.5	964.4	80.0	0.0	3.4	NA	129	NA	0	  0	  0	  0	  0	  0	  0	  0	20	351	390	85	15.9	24.4	11.94	17.1
Pul	2021	07	23	02	19.1	964.3	75.9	0.0	3.7	NA	154	NA	0	  0	  0	  0	  0	  0	  0	  0	20	346	387	85	14.8	24.0	11.07	16.3
Pul	2021	07	23	03	18.8	964.2	76.0	0.0	4.1	NA	184	NA	0	  0	  0	  0	  0	  0	  0	  0	20	343	385	83	14.5	23.6	10.83	16.0
Pul	2021	07	23	04	18.5	964.1	76.9	0.0	1.3	NA	123	NA	0	  0	  0	  0	  0	  0	  0	  0	20	342	379	83	14.4	23.2	10.77	15.8
Pul	2021	07	23	05	18.6	964.0	85.7	0.0	1.0	NA	157	NA	0	 15	 15	  0	  4	  8	  8	  6	20	349	392	81	16.2	23.9	12.15	17.0
Pul	2021	07	23	06	20.0	963.8	80.9	0.0	0.5	NA	118	NA	0	187	 40	658	723	 43	 43	236	20	353	403	81	16.6	26.9	12.50	17.7
Pul	2021	07	23	07	21.6	963.7	73.0	0.0	0.1	NA	125	NA	0	397	 66	845	921	 77	 77	159	20	346	412	79	16.6	29.5	12.44	18.2
Pul	2021	07	23	08	23.3	963.6	68.3	0.0	1.1	NA	124	NA	0	616	104	932	965	193	113	113	20	346	424	79	17.1	31.9	12.92	19.1
Pul	2021	07	23	09	24.8	963.5	60.1	0.0	1.3	NA	351	NA	0	765	 98	970	839	356	125	125	20	347	434	78	16.5	31.3	12.41	19.3
Pul	2021	07	23	10	26.1	963.3	58.5	0.0	3.7	NA	344	NA	3	899	262	800	677	514	180	180	20	352	435	78	17.3	33.4	13.08	20.1
Pul	2021	07	23	11	26.1	963.2	59.0	0.0	2.9	NA	76	NA	7	531	399	152	277	320	186	186	20	379	433	81	17.5	34.9	13.23	20.2
Pul	2021	07	23	12	26.2	963.1	59.2	0.0	3.7	NA	9	NA	8	550	445	117	210	337	197	197	20	379	431	83	17.6	36.5	13.32	20.3
Pul	2021	07	23	13	26.2	963.0	55.8	0.0	2.9	NA	109	NA	8	546	437	124	195	332	261	195	20	375	430	83	16.7	37.6	12.53	19.8
Pul	2021	07	23	14	26.1	962.9	53.9	0.0	2.9	NA	345	NA	8	514	402	135	186	301	322	186	20	372	427	79	16.1	37.9	12.06	19.4
Pul	2021	07	23	15	25.8	962.8	57.5	0.0	1.3	NA	29	NA	8	429	343	118	163	235	336	163	20	376	428	79	16.8	37.8	12.64	19.7
Pul	2021	07	23	16	25.4	962.8	62.2	0.0	0.7	NA	125	NA	7	356	272	140	136	170	349	136	20	379	428	79	17.6	37.9	13.35	20.1
Pul	2021	07	23	17	24.9	962.7	65.9	0.0	1.7	NA	145	NA	7	283	206	173	107	107	364	117	20	377	422	79	18.0	36.6	13.71	20.2
Pul	2021	07	23	18	24.1	962.6	64.2	0.0	1.8	NA	107	NA	5	170	 91	283	 59	 59	422	140	20	373	417	78	17.0	34.9	12.78	19.2
Pul	2021	07	23	19	23.3	962.5	70.0	0.0	0.7	NA	73	NA	5	 57	 34	206	 23	 23	286	134	20	378	414	78	17.5	33.8	13.26	19.4
Pul	2021	07	23	20	22.4	962.4	73.8	0.0	0.1	NA	13	NA	4	  0	  0	  0	  0	  0	  0	  0	20	375	409	79	17.5	34.0	13.27	19.1
Pul	2021	07	23	21	22.0	962.3	78.8	0.0	0.5	NA	252	NA	4	  0	  0	  0	  0	  0	  0	  0	20	375	400	79	18.1	34.2	13.78	19.4
Pul	2021	07	23	22	21.5	962.2	77.3	0.0	0.2	NA	202	NA	4	  0	  0	  0	  0	  0	  0	  0	20	369	395	79	17.3	33.2	13.11	18.7
Pul	2021	07	23	23	21.0	962.2	78.2	0.0	1.3	NA	117	NA	3	  0	  0	  0	  0	  0	  0	  0	20	365	395	79	17.0	31.7	12.85	18.3
Pul	2021	07	24	00	21.0	962.1	77.2	0.0	2.0	NA	76	NA	3	  0	  0	  0	  0	  0	  0	  0	20	362	395	79	16.9	30.5	12.72	18.2
Pul	2021	07	24	01	21.0	962.0	82.9	0.0	0.7	NA	120	NA	3	  0	  0	  0	  0	  0	  0	  0	20	365	394	79	18.0	30.2	13.71	18.9
Pul	2021	07	24	02	21.1	961.9	81.5	0.0	0.6	NA	134	NA	2	  0	  0	  0	  0	  0	  0	  0	20	362	394	79	17.8	29.3	13.49	18.8
Pul	2021	07	24	03	21.1	961.8	82.3	0.0	0.8	NA	118	NA	2	  0	  0	  0	  0	  0	  0	  0	20	361	394	79	18.0	29.0	13.64	18.9
Pul	2021	07	24	04	21.1	961.7	82.7	0.0	0.1	NA	205	NA	1	  0	  0	  0	  0	  0	  0	  0	20	360	392	79	18.0	29.2	13.73	19.0
Pul	2021	07	24	05	21.5	961.7	86.1	0.0	0.2	NA	162	NA	1	 22	 22	  0	 14	 11	 11	 13	20	363	406	79	19.1	30.3	14.67	19.8
Pul	2021	07	24	06	23.1	961.6	80.7	0.0	0.1	NA	265	NA	1	205	 68	619	728	 57	 57	245	20	366	419	79	19.6	33.0	15.19	20.6
Pul	2021	07	24	07	24.5	961.5	77.0	0.0	0.7	NA	216	NA	0	345	 99	633	763	 83	 83	148	20	373	433	80	20.2	36.0	15.77	21.4
Pul	2021	07	24	08	25.7	961.4	69.3	0.0	1.7	NA	128	NA	4	454	177	505	653	169	118	118	20	376	434	97	19.7	41.2	15.22	21.4
Pul	2021	07	24	09	26.5	961.3	59.6	0.0	1.5	NA	165	NA	6	481	306	255	453	253	157	157	20	377	435	97	18.0	40.4	13.69	20.6
Pul	2021	07	24	10	27.5	961.2	55.2	0.0	2.3	NA	245	NA	5	644	313	417	483	381	169	169	20	372	442	97	17.7	39.5	13.47	20.8
Pul	2021	07	24	11	28.2	961.2	50.5	0.0	4.1	NA	286	NA	7	607	401	239	315	377	186	186	20	375	438	97	16.9	38.2	12.77	20.5
Pul	2021	07	24	12	28.6	961.1	48.1	0.0	3.4	NA	216	NA	7	580	428	170	211	356	197	197	20	377	441	95	16.5	41.1	12.46	20.4
Pul	2021	07	24	13	28.1	961.2	62.3	0.6	5.0	NA	162	NA	8	322	300	 26	144	187	164	144	20	407	444	95	20.2	37.5	15.80	22.5
Pul	2021	07	24	14	27.4	961.3	67.3	0.2	2.6	NA	260	NA	8	132	132	  0	 69	 71	 71	 69	20	420	444	81	20.8	37.9	16.37	22.7
Pul	2021	07	24	15	27.1	961.4	56.7	0.1	1.5	NA	241	NA	8	268	250	 24	123	146	179	123	20	394	435	81	17.8	38.0	13.51	20.7
Pul	2021	07	24	16	27.1	961.5	51.0	0.0	5.5	NA	235	NA	7	354	264	151	133	169	351	133	20	375	427	85	16.1	37.4	12.10	19.7
Pul	2021	07	24	17	26.9	961.6	51.4	0.0	1.8	NA	233	NA	6	303	175	290	101	101	465	114	20	370	427	79	16.1	37.6	12.06	19.6
Pul	2021	07	24	18	26.5	961.7	56.1	0.0	2.0	NA	286	NA	4	188	 87	366	 59	 59	497	156	20	374	427	79	17.1	37.6	12.89	20.1
Pul	2021	07	24	19	25.9	961.8	56.8	0.0	1.3	NA	224	NA	4	 38	 35	 22	 19	 19	 55	 34	20	388	428	81	16.7	36.5	12.57	19.7
Pul	2021	07	24	20	25.3	961.9	57.5	0.0	1.0	NA	191	NA	4	  0	  0	  0	  0	  0	  0	  0	20	384	423	82	16.3	37.8	12.27	19.3
Pul	2021	07	24	21	24.5	962.0	62.0	0.0	0.8	NA	160	NA	4	  0	  0	  0	  0	  0	  0	  0	20	383	412	84	16.7	36.6	12.61	19.3
Pul	2021	07	24	22	23.7	962.1	61.2	0.0	0.4	NA	357	NA	4	  0	  0	  0	  0	  0	  0	  0	20	376	406	84	15.8	34.7	11.85	18.5
Pul	2021	07	24	23	22.9	962.2	60.5	0.0	1.1	NA	70	NA	4	  0	  0	  0	  0	  0	  0	  0	20	369	401	86	14.8	32.3	11.14	17.6
Pul	2021	07	25	00	22.1	962.3	68.3	0.0	1.8	NA	110	NA	4	  0	  0	  0	  0	  0	  0	  0	20	371	401	88	16.0	31.0	11.99	18.0
Pul	2021	07	25	01	21.2	962.4	72.9	0.0	4.1	NA	0	NA	4	  0	  0	  0	  0	  0	  0	  0	20	369	400	88	16.1	30.4	12.12	17.8
Pul	2021	07	25	02	20.7	962.5	79.5	0.0	5.0	NA	120	NA	4	  0	  0	  0	  0	  0	  0	  0	20	370	400	90	17.0	29.9	12.85	18.2
Pul	2021	07	25	03	20.2	962.6	79.2	0.0	2.3	NA	354	NA	5	  0	  0	  0	  0	  0	  0	  0	20	366	393	92	16.5	29.4	12.41	17.7
Pul	2021	07	25	04	19.9	962.7	79.8	0.0	1.7	NA	73	NA	5	  0	  0	  0	  0	  0	  0	  0	20	363	389	92	16.3	29.0	12.23	17.5
Pul	2021	07	25	05	20.0	962.8	76.7	0.0	2.3	NA	160	NA	5	 13	 13	  0	  2	  7	  7	  4	20	360	394	94	15.8	29.7	11.85	17.2
Pul	2021	07	25	06	21.0	962.9	70.3	0.0	2.3	NA	115	NA	5	142	 60	380	479	 43	 43	165	20	359	400	94	15.4	29.2	11.57	17.3
Pul	2021	07	25	07	22.0	963.0	63.6	0.0	3.4	NA	186	NA	5	266	133	345	513	 85	 85	124	20	356	405	97	14.8	30.0	11.11	17.3
Pul	2021	07	25	08	22.9	963.1	63.2	0.0	1.3	NA	127	NA	7	364	266	179	397	160	134	134	20	362	411	97	15.5	30.2	11.66	18.0
Pul	2021	07	25	09	24.0	963.2	55.1	0.0	1.7	NA	357	NA	5	538	269	393	527	276	152	152	20	353	419	97	14.5	29.7	10.85	17.8
Pul	2021	07	25	10	24.9	963.3	51.3	0.0	0.6	NA	31	NA	6	613	336	350	443	358	175	175	20	354	425	97	14.2	30.6	10.67	17.9
Pul	2021	07	25	11	25.7	963.4	51.2	0.0	0.7	NA	38	NA	6	688	373	365	348	426	188	188	20	358	432	97	14.9	30.7	11.17	18.6
Pul	2021	07	25	12	26.4	963.5	47.0	0.0	1.3	NA	345	NA	5	738	348	437	205	479	178	178	20	355	435	95	14.2	32.4	10.69	18.4
Pul	2021	07	25	13	26.8	963.5	43.6	0.0	2.9	NA	75	NA	6	664	401	300	191	417	298	191	20	355	429	88	13.4	33.2	10.13	18.2
Pul	2021	07	25	14	27.0	963.5	43.6	0.0	1.0	NA	130	NA	6	626	359	326	181	375	408	181	20	356	432	86	13.6	33.9	10.27	18.3
Pul	2021	07	25	15	27.1	963.5	43.1	0.0	0.7	NA	82	NA	5	580	282	413	158	321	542	158	20	354	432	94	13.6	34.5	10.22	18.3
Pul	2021	07	25	16	27.1	963.5	44.7	0.0	0.6	NA	343	NA	2	520	158	611	120	219	713	120	20	353	434	97	14.1	34.5	10.58	18.6
Pul	2021	07	25	17	26.8	963.6	45.9	0.0	0.7	NA	5	NA	3	348	123	512	 89	 89	647	107	20	357	427	94	14.2	34.7	10.63	18.6
Pul	2021	07	25	18	26.1	963.6	50.8	0.0	1.3	NA	352	NA	2	217	 81	498	 64	 64	627	186	20	359	423	86	15.2	34.4	11.35	18.8
Pul	2021	07	25	19	25.3	963.6	51.7	0.0	0.3	NA	359	NA	2	 71	 41	290	 27	 27	381	174	20	362	417	86	14.7	33.9	11.01	18.3
Pul	2021	07	25	20	24.5	963.6	52.8	0.0	0.2	NA	333	NA	2	  0	  0	  0	  0	  0	  0	  0	20	359	410	86	14.2	34.2	10.68	17.9
Pul	2021	07	25	21	23.3	963.7	57.6	0.0	0.1	NA	356	NA	2	  0	  0	  0	  0	  0	  0	  0	20	358	397	88	14.5	32.9	10.85	17.6
Pul	2021	07	25	22	22.1	963.7	61.3	0.0	0.5	NA	355	NA	2	  0	  0	  0	  0	  0	  0	  0	20	356	393	88	14.3	32.1	10.74	17.1
Pul	2021	07	25	23	20.9	963.7	64.4	0.0	0.6	NA	356	NA	2	  0	  0	  0	  0	  0	  0	  0	20	352	388	90	14.0	31.6	10.50	16.4
Pul	2021	07	26	00	20.2	963.7	67.9	0.0	0.2	NA	338	NA	2	  0	  0	  0	  0	  0	  0	  0	20	352	385	90	14.1	32.1	10.57	16.3
Pul	2021	07	26	01	19.4	963.7	75.9	0.0	0.2	NA	349	NA	2	  0	  0	  0	  0	  0	  0	  0	20	355	384	92	15.0	31.9	11.26	16.6
Pul	2021	07	26	02	18.9	963.8	80.0	0.0	0.4	NA	67	NA	3	  0	  0	  0	  0	  0	  0	  0	20	356	383	92	15.4	30.8	11.55	16.6
Pul	2021	07	26	03	18.5	963.8	79.5	0.0	2.0	NA	359	NA	3	  0	  0	  0	  0	  0	  0	  0	20	353	383	92	14.9	30.7	11.15	16.2
Pul	2021	07	26	04	18.2	963.8	80.4	0.0	0.4	NA	17	NA	3	  0	  0	  0	  0	  0	  0	  0	20	353	379	95	14.8	30.7	11.05	16.0
Pul	2021	07	26	05	18.3	963.8	77.3	0.0	0.8	NA	12	NA	3	 11	 11	  0	  1	  6	  6	  3	20	351	387	95	14.2	31.5	10.69	15.7
Pul	2021	07	26	06	19.2	963.9	74.3	0.0	0.6	NA	67	NA	3	131	 66	302	416	 45	 45	147	20	354	395	97	14.5	33.3	10.90	16.2
Pul	2021	07	26	07	20.3	963.9	71.0	0.0	0.6	NA	18	NA	3	279	121	410	563	 82	 82	124	20	352	402	97	14.9	34.2	11.14	16.8
Pul	2021	07	26	08	21.6	963.9	67.6	0.0	1.3	NA	340	NA	0	480	129	647	747	172	106	106	20	348	415	97	15.4	34.3	11.53	17.5
Pul	2021	07	26	09	22.8	963.9	60.1	0.0	1.3	NA	37	NA	1	592	184	598	652	306	133	133	20	348	421	97	14.7	33.5	10.99	17.5
Pul	2021	07	26	10	23.9	963.9	54.0	0.0	1.8	NA	3	NA	2	726	226	633	560	432	152	152	20	345	425	97	14.0	33.3	10.54	17.5
Pul	2021	07	26	11	24.8	964.0	48.7	0.0	0.5	NA	355	NA	2	786	251	620	388	501	159	159	20	344	432	97	13.3	34.6	10.03	17.4
Pul	2021	07	26	12	25.5	964.0	45.7	0.0	1.7	NA	348	NA	3	816	273	609	196	532	164	164	20	344	431	94	13.0	34.4	9.83	17.5
Pul	2021	07	26	13	26.1	963.8	48.5	0.0	5.0	NA	348	NA	3	800	289	583	172	513	332	172	20	350	429	79	14.4	36.5	10.78	18.5
Pul	2021	07	26	14	26.3	963.7	47.9	0.0	2.3	NA	29	NA	4	691	284	497	164	423	465	164	20	354	432	79	14.4	37.8	10.78	18.5
Pul	2021	07	26	15	26.2	963.5	46.4	0.0	1.8	NA	2	NA	5	560	288	378	159	305	501	159	20	355	427	79	13.9	38.8	10.42	18.2
Pul	2021	07	26	16	25.9	963.3	49.4	0.0	1.5	NA	24	NA	5	436	233	343	132	197	513	132	20	359	425	79	14.5	38.7	10.90	18.4
Pul	2021	07	26	17	25.3	963.1	50.4	0.0	0.8	NA	180	NA	7	267	202	149	104	104	339	111	20	364	417	79	14.3	39.9	10.71	18.1
Pul	2021	07	26	18	24.5	963.0	52.1	0.0	2.0	NA	80	NA	7	143	113	110	 61	 61	238	 99	20	365	410	79	14.0	38.9	10.54	17.7
Pul	2021	07	26	19	23.6	962.8	58.7	0.0	2.6	NA	125	NA	7	 51	 34	166	 22	 22	253	117	20	370	407	79	15.0	37.7	11.26	18.0
Pul	2021	07	26	20	22.7	962.6	60.3	0.0	1.0	NA	129	NA	7	  0	  0	  0	  0	  0	  0	  0	20	366	401	80	14.6	38.9	10.97	17.4
Pul	2021	07	26	21	22.2	962.5	62.8	0.0	0.6	NA	288	NA	7	  0	  0	  0	  0	  0	  0	  0	20	365	392	80	14.8	38.0	11.12	17.4
Pul	2021	07	26	22	21.8	962.3	66.2	0.0	0.6	NA	241	NA	7	  0	  0	  0	  0	  0	  0	  0	20	365	391	80	15.2	36.1	11.38	17.5
Pul	2021	07	26	23	21.3	962.1	71.1	0.0	0.1	NA	164	NA	7	  0	  0	  0	  0	  0	  0	  0	20	367	389	79	15.8	34.2	11.89	17.7
Pul	2021	07	27	00	21.2	962.0	71.1	0.0	0.6	NA	118	NA	7	  0	  0	  0	  0	  0	  0	  0	20	366	390	80	15.8	33.2	11.87	17.6
Pul	2021	07	27	01	21.2	961.8	69.8	0.0	2.3	NA	219	NA	7	  0	  0	  0	  0	  0	  0	  0	20	364	392	79	15.5	30.8	11.63	17.4
Pul	2021	07	27	02	21.2	961.6	71.5	0.0	5.5	NA	107	NA	7	  0	  0	  0	  0	  0	  0	  0	20	365	395	79	15.8	29.4	11.89	17.7
Pul	2021	07	27	03	21.2	961.5	70.1	0.0	5.0	NA	123	NA	7	  0	  0	  0	  0	  0	  0	  0	20	363	394	79	15.5	28.2	11.65	17.5
Pul	2021	07	27	04	21.2	961.3	70.2	0.0	2.9	NA	143	NA	6	  0	  0	  0	  0	  0	  0	  0	20	363	393	79	15.5	26.8	11.65	17.5
Pul	2021	07	27	05	21.3	961.1	72.1	0.0	1.8	NA	197	NA	6	 10	 10	  0	  1	  6	  6	  3	20	365	399	79	16.1	27.4	12.11	17.8
Pul	2021	07	27	06	22.4	960.9	71.1	0.0	2.6	NA	178	NA	6	130	 70	281	402	 46	 46	143	20	370	408	79	16.9	28.5	12.77	18.7
Pul	2021	07	27	07	23.3	960.8	66.3	0.0	1.7	NA	241	NA	6	230	160	182	337	 87	 87	108	20	371	414	79	16.7	30.6	12.60	18.8
Pul	2021	07	27	08	24.1	960.6	61.1	0.1	2.0	NA	191	NA	8	299	243	102	281	138	121	121	20	372	416	79	16.2	32.8	12.16	18.8
Pul	2021	07	27	09	24.6	960.4	60.5	0.0	2.0	NA	123	NA	8	314	288	 39	227	168	138	138	20	379	422	83	16.5	31.9	12.44	19.1
Pul	2021	07	27	10	25.7	960.3	58.0	0.0	2.3	NA	108	NA	6	548	354	246	396	327	173	173	20	371	430	83	16.8	33.5	12.68	19.7
Pul	2021	07	27	11	26.3	960.1	57.4	0.0	2.0	NA	128	NA	7	510	404	122	270	312	185	185	20	379	434	85	17.3	33.2	13.06	20.1
Pul	2021	07	27	12	26.8	959.9	54.6	0.0	3.4	NA	116	NA	8	523	435	 99	211	312	201	201	20	379	433	90	16.9	34.1	12.80	20.1
Pul	2021	07	27	13	27.3	959.9	55.1	0.0	3.1	NA	31	NA	8	541	433	124	194	334	260	194	20	380	436	88	17.5	34.9	13.26	20.6
Pul	2021	07	27	14	27.5	959.9	52.6	0.0	3.4	NA	356	NA	7	496	396	122	182	295	313	182	20	379	436	92	17.0	35.0	12.84	20.3
Pul	2021	07	27	15	27.6	959.8	51.0	0.0	3.4	NA	63	NA	7	435	335	139	162	242	346	162	20	378	434	88	16.6	35.1	12.54	20.1
Pul	2021	07	27	16	27.1	959.8	66.3	0.5	1.0	NA	123	NA	8	196	191	  8	 96	101	121	 96	20	407	440	88	20.3	34.6	15.87	22.2
Pul	2021	07	27	17	26.4	959.8	71.4	1.6	1.0	NA	206	NA	8	138	138	  1	 70	 70	 86	 70	20	409	436	79	20.8	35.3	16.40	22.4
Pul	2021	07	27	18	26.0	959.8	73.2	0.2	2.9	NA	248	NA	8	 17	 17	  0	 10	 10	  6	  9	20	422	438	79	20.8	34.7	16.40	22.3
Pul	2021	07	27	19	25.4	959.7	75.8	0.0	5.0	NA	157	NA	8	  5	  5	  0	  3	  3	  0	  1	20	422	436	81	20.8	32.6	16.40	22.1
Pul	2021	07	27	20	24.8	959.7	77.9	0.0	4.1	NA	173	NA	7	  0	  0	  0	  0	  0	  0	  0	20	419	431	81	20.7	30.9	16.30	21.8
Pul	2021	07	27	21	24.5	959.7	77.9	0.0	2.0	NA	102	NA	7	  0	  0	  0	  0	  0	  0	  0	20	415	426	83	20.4	28.9	15.98	21.6
Pul	2021	07	27	22	24.2	959.7	77.9	0.0	2.3	NA	170	NA	7	  0	  0	  0	  0	  0	  0	  0	20	411	423	83	20.1	27.7	15.68	21.3
Pul	2021	07	27	23	23.9	959.6	77.9	0.0	2.6	NA	223	NA	6	  0	  0	  0	  0	  0	  0	  0	20	408	423	85	19.8	26.9	15.37	21.0
Pul	2021	07	28	00	23.6	959.6	77.9	0.0	0.8	NA	158	NA	6	  0	  0	  0	  0	  0	  0	  0	20	404	417	87	19.5	26.8	15.09	20.7
Pul	2021	07	28	01	23.2	959.6	77.9	0.0	0.2	NA	156	NA	6	  0	  0	  0	  0	  0	  0	  0	20	400	413	88	19.2	28.1	14.79	20.3
Pul	2021	07	28	02	23.1	959.6	77.9	0.0	0.2	NA	270	NA	5	  0	  0	  0	  0	  0	  0	  0	20	398	413	90	19.0	27.9	14.62	20.3
Pul	2021	07	28	03	22.9	959.5	77.9	0.0	0.1	NA	322	NA	5	  0	  0	  0	  0	  0	  0	  0	20	395	411	92	18.8	27.9	14.46	20.1
Pul	2021	07	28	04	22.8	959.5	77.9	0.0	0.4	NA	295	NA	5	  0	  0	  0	  0	  0	  0	  0	20	392	410	92	18.7	27.2	14.34	20.0
Pul	2021	07	28	05	22.9	959.5	65.4	0.0	0.4	NA	256	NA	4	  7	  7	  0	  0	  4	  4	  2	20	380	413	94	16.0	27.7	12.07	18.4
Pul	2021	07	28	06	23.5	959.5	63.0	0.0	0.4	NA	289	NA	4	 82	 74	 38	104	 39	 39	 56	20	379	418	94	16.1	28.0	12.11	18.5
Pul	2021	07	28	07	24.9	959.4	59.7	0.0	0.3	NA	282	NA	4	275	131	379	547	 85	 85	123	20	367	422	97	16.6	29.4	12.49	19.3
Pul	2021	07	28	08	26.2	959.4	56.7	0.0	0.6	NA	244	NA	5	401	216	342	520	168	124	124	20	369	430	97	16.9	28.7	12.80	19.9
Pul	2021	07	28	09	26.2	959.4	71.5	2.9	1.0	NA	163	NA	8	348	295	 79	264	185	144	144	20	397	437	97	20.6	31.4	16.19	22.2
Pul	2021	07	28	10	26.8	959.4	69.6	0.5	0.8	NA	242	NA	8	289	277	 15	163	156	138	138	20	407	442	95	20.8	33.5	16.40	22.5
Pul	2021	07	28	11	26.6	959.3	70.7	0.3	0.6	NA	269	NA	8	137	137	  0	 73	 74	 72	 72	20	418	442	97	20.8	34.9	16.40	22.5
Pul	2021	07	28	12	26.3	959.3	71.9	1.0	1.0	NA	250	NA	8	166	165	  1	 86	 90	 86	 86	20	416	441	97	20.8	35.3	16.40	22.4
Pul	2021	07	28	13	26.3	959.2	71.9	0.1	2.0	NA	175	NA	8	148	147	  1	 77	 80	 78	 77	20	417	440	97	20.8	36.5	16.41	22.4
Pul	2021	07	28	14	26.6	959.2	70.7	0.0	1.3	NA	214	NA	8	369	326	 53	156	212	220	156	20	402	441	97	20.8	35.8	16.41	22.5
Pul	2021	07	28	15	27.1	959.1	68.3	0.0	1.8	NA	299	NA	5	581	302	389	165	320	521	165	20	384	445	97	20.8	35.2	16.41	22.5
Pul	2021	07	28	16	27.5	959.1	55.7	0.0	1.0	NA	227	NA	4	476	202	468	128	215	620	128	20	372	440	97	17.8	35.3	13.56	20.9
Pul	2021	07	28	17	27.7	959.0	49.6	0.0	2.3	NA	286	NA	1	440	156	657	110	110	821	126	20	355	434	97	16.2	34.0	12.21	20.0
Pul	2021	07	28	18	27.3	959.0	49.1	0.0	1.5	NA	299	NA	6	158	113	170	 62	 62	299	111	20	374	426	97	15.7	32.9	11.85	19.5
Pul	2021	07	28	19	26.7	958.9	48.6	0.0	1.5	NA	279	NA	6	  9	  9	  0	  5	  5	  0	  3	20	396	430	97	15.0	31.9	11.30	18.9
